Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward,Correct
2810,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2811,B4_LC,PC,GW,1,1,1.0,1.0,1
2812,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2813,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2814,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2815,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2816,B4_LC,PC,GW,1,1,1.0,1.0,1
2817,B4_LC,PC,GW,1,1,1.0,1.0,1
2818,B4_LC,PC,GW,1,1,1.0,1.0,1
2819,B4_LC,PI,NW,1,0,0.0,1.0,1
2820,B4_LC,PI,NW,1,0,1.0,0.0,0
2821,B4_LC,PC,GW,1,1,1.0,1.0,1
2822,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2823,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2824,B4_LC,PC,GW,1,1,1.0,1.0,1
2825,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2826,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2827,B4_LC,PC,GW,1,1,1.0,1.0,1
2828,B4_LC,PC,GW,1,1,1.0,1.0,1
2829,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2830,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2831,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2832,B4_LC,PI,NW,1,0,1.0,0.0,0
2833,B4_LC,PC,GW,1,1,1.0,1.0,1
2834,B4_LC,PI,NW,1,0,0.0,1.0,1
2835,B4_LC,PC,GW,1,1,1.0,1.0,1
2836,B4_LC,PC,GW,1,1,1.0,1.0,1
2837,B4_LC,PI,NW,1,0,1.0,0.0,0
2838,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2839,B4_LC,PC,GW,1,1,1.0,1.0,1
2840,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2841,B4_LC,PC,GW,1,1,1.0,1.0,1
2842,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2843,B4_LC,PI,NW,1,0,0.0,1.0,1
2844,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2845,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2846,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2847,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2848,B4_LC,PI,NW,1,0,1.0,0.0,0
2849,B4_LC,PC,GW,1,1,1.0,1.0,1
2850,B4_LC,PI,NW,1,0,1.0,0.0,0
2851,B4_LC,PC,GW,1,1,1.0,1.0,1
2852,B4_LC,PC,GW,1,1,1.0,1.0,1
2853,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2854,B4_LC,PI,NW,1,0,0.0,1.0,1
2855,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2856,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2857,B4_LC,PI,NW,1,0,1.0,0.0,0
2858,B4_LC,PC,GW,1,1,0.0,0.0,0
2859,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2860,B4_LC,PC,GW,1,1,1.0,1.0,1
2861,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2862,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2863,B4_LC,PC,GW,1,1,1.0,1.0,1
2864,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2865,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2866,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2867,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2868,B4_LC,PC,GW,1,1,1.0,1.0,1
2869,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2870,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2871,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2872,B4_LC,PC,GW,1,1,1.0,1.0,1
2873,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2874,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2875,B4_LC,PC,GW,1,1,1.0,1.0,1
2876,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2877,B4_LC,PC,GW,1,1,1.0,1.0,1
2878,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2879,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2880,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2881,B4_LC,PI,NW,1,0,0.0,1.0,1
2882,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2883,B4_LC,PC,GW,1,1,1.0,1.0,1
2884,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2885,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2886,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2887,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2888,B4_LC,PI,NW,1,0,1.0,0.0,0
2889,B4_LC,PC,GW,1,1,1.0,1.0,1
2890,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2891,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2892,B4_LC,PC,GW,1,1,1.0,1.0,1
2893,B4_LC,PC,GW,1,1,1.0,1.0,1
2894,B4_LC,PC,GW,1,1,1.0,1.0,1
2895,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2896,B4_LC,PC,GW,1,1,1.0,1.0,1
2897,B4_LC,PC,GW,1,1,1.0,1.0,1
2898,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2899,B4_LC,PI,NW,1,0,1.0,0.0,0
2900,B4_LC,PI,NW,1,0,1.0,0.0,0
2901,B4_LC,PC,GW,1,1,1.0,1.0,1
2902,B4_LC,PI,NW,1,0,0.0,1.0,1
2903,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2904,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2905,B4_LC,PI,NW,1,0,0.0,1.0,1
2906,B4_LC,PC,GW,1,1,1.0,1.0,1
2907,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2908,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2909,B4_LC,PC,GW,1,1,1.0,1.0,1
2910,B4_LC,PC,GW,1,1,1.0,1.0,1
2911,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2912,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2913,B4_LC,PC,GW,1,1,1.0,1.0,1
2914,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2915,B4_LC,PC,GW,1,1,1.0,1.0,1
2916,B4_LC,PC,GW,1,1,1.0,1.0,1
2917,B4_LC,PI,NW,1,0,1.0,0.0,0
2918,B4_LC,PC,GW,1,1,1.0,1.0,1
2919,B4_LC,PC,GW,1,1,1.0,1.0,1
2920,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2921,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2922,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2923,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2924,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2925,B4_LC,PI,NW,1,0,1.0,0.0,0
2926,B4_LC,PC,GW,1,1,1.0,1.0,1
2927,B4_LC,PC,GW,1,1,1.0,1.0,1
2928,B4_LC,PC,GW,1,1,1.0,1.0,1
2929,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2930,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2931,B4_LC,PI,NW,1,0,1.0,0.0,0
2932,B4_LC,PC,GW,1,1,1.0,1.0,1
2933,B4_LC,PC,GW,1,1,1.0,1.0,1
2934,B4_LC,PI,NW,1,0,1.0,0.0,0
2935,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2936,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2937,B4_LC,PC,GW,1,1,1.0,1.0,1
2938,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2939,B4_LC,PC,GW,1,1,1.0,1.0,1
2940,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2941,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2942,B4_LC,PC,GW,1,1,1.0,1.0,1
2943,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2944,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2945,B4_LC,PC,GW,1,1,1.0,1.0,1
2946,B4_LC,PC,GW,1,1,1.0,1.0,1
2947,B4_LC,PC,GW,1,1,1.0,1.0,1
2948,B4_LC,PC,GW,1,1,1.0,1.0,1
2949,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2950,B4_LC,PC,GW,1,1,1.0,1.0,1
2951,B4_LC,PC,GW,1,1,1.0,1.0,1
2952,B4_LC,PC,GW,1,1,1.0,1.0,1
2953,B4_LC,PI,NW,1,0,0.0,1.0,1
2954,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2955,B4_LC,PC,GW,1,1,1.0,1.0,1
2956,B4_LC,PC,GW,1,1,1.0,1.0,1
2957,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2958,B4_LC,PC,GW,1,1,1.0,1.0,1
2959,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2960,B4_LC,PC,GW,1,1,1.0,1.0,1
2961,B4_LC,PC,GW,1,1,1.0,1.0,1
2962,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2963,B4_LC,PC,GW,1,1,1.0,1.0,1
2964,B4_LC,PI,NW,1,0,1.0,0.0,0
2965,B4_LC,PC,GW,1,1,1.0,1.0,1
2966,B4_LC,PI,NW,1,0,0.0,1.0,1
2967,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2968,B4_LC,PC,GW,1,1,1.0,1.0,1
2969,B4_LC,PC,GW,1,1,1.0,1.0,1
2970,B4_LC,PC,GW,1,1,1.0,1.0,1
2971,B4_LC,PC,GW,1,1,1.0,1.0,1
2972,B4_LC,PI,NW,1,0,1.0,0.0,0
2973,B4_LC,PC,GW,1,1,1.0,1.0,1
2974,B4_LC,PC,GW,1,1,1.0,1.0,1
2975,B4_LC,PC,GW,1,1,1.0,1.0,1
2976,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2977,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2978,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2979,B4_LC,PC,GW,1,1,1.0,1.0,1
2980,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2981,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2982,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2983,B4_LC,PC,GW,1,1,1.0,1.0,1
2984,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2985,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2986,B4_LC,PI,NW,1,0,0.0,1.0,1
2987,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2988,B4_LC,PC,GW,1,1,1.0,1.0,1
2989,B4_LC,PI,NW,1,0,0.0,1.0,1
2990,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2991,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2992,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2993,B4_LC,PC,GW,1,1,1.0,1.0,1
2994,B4_LC,PC,GW,1,1,1.0,1.0,1
2995,B4_LC,PC,GW,1,1,1.0,1.0,1
2996,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2997,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2998,B4_LC,PC,GW,1,1,1.0,1.0,1
2999,B4_LC,PC,GW,1,1,1.0,1.0,1
3000,B4_LC,PC,GW,1,1,1.0,1.0,1
